department,first_name,last_name,rmp_score,num_reviews
Music,Alexandra,Birch,3.0,2
Music,Janet,Bourne,5.0,2
Music,Kaite,Zigterman,3.5,2
Music,Benjamin,Brecher,2.5,2
Music,Andrew,McIntyre,3.5,2
Music,Nick,Jurkowski,4.5,2
Music,Geoffrey,Rutkowski,3.5,2
Music,Bahram,Osqueezadeh,3.0,2
Music,Pasha,Sabouri,1.0,1
Music,Sean,Taylor,4.5,1
Music,Aviva,Milner-Brage,4.5,1
Music,Margo,Halsted,5.0,1
Music,Nathan,Cobb,5.0,1
Music,Mike,Vitalino,5.0,1
Music,Meghan,Joyce,4.5,1
Music,Richard,Rintoul,5.0,1
Music,Marc,Evans,5.0,1
Music,Keith,Colclough,5.0,1
Music,Chris,Rountree,5.0,1
Music,Megan,Williams,4.0,1
Music,Benjamin,Levy,5.0,1
Music,Claire,Barbasch,4.0,1
Music,Jillian,Fisher,0.0,0
Music,Alex,Blue,0.0,0
Music,Craig,Wilde,0.0,0
Music,Rodney,Duplessis,0.0,0
Music,Barbara,Taylor,0.0,0
Music,Breana,Gilcher,0.0,0
Music,Peter,Toorn,0.0,0
Music,Neil,Newton,0.0,0
Music,Alie,Jones,0.0,0
Music,Kathy,Meizel,0.0,0
Music,Mason,Hock,0.0,0
Music,Paul,Sahuc,0.0,0
Physics,Robert,Geller,3.4,268
Physics,Ernest,Freund,4.3,213
Physics,Tengiz,Bibilashvili,4.6,81
Physics,Deborah,Fygenson,2.0,67
Physics,Georgios,Koutroulakis,4.3,63
Physics,Everett,Lipman,3.4,61
Physics,Dirk,Bouwmeester,2.7,58
Physics,Philip,Lubin,2.5,53
Physics,Zvonimir,Dogic,2.9,49
Physics,Sathya,Guruswamy,3.0,46
Physics,David,Stuart,3.7,45
Physics,Paula,Popescu,3.7,39
Physics,Andrea,Young,2.6,37
Physics,Ania,Jayich,2.1,36
Physics,Jean,Carlson,2.9,22
Physics,David,Patterson,2.6,16
Physics,Jeff,Richman,2.9,15
Physics,David,Weld,4.3,10
Physics,Donald,Marolf,3.4,10
Physics,Sebastian,Streichan,4.4,10
Physics,Chenhao,Jin,2.0,9
Physics,Andreas,Ludwig,4.3,9
Physics,Paul,Oehlmann,4.7,6
Physics,Nathaniel,Craig,4.2,6
Physics,Ian,Banta,4.5,4
Physics,Joe,Incandela,4.8,3
Physics,Roger,Freedman,2.5,195
Physics,Eric,Corsini,1.4,46
Physics,Elizabeth,Gwinn,2.1,43
Physics,Claudio,Campagnari,3.3,38
Physics,Omer,Blaes,4.6,34
Physics,Jatila,Veen,1.7,29
Physics,Francesc,Roig,3.6,27
Physics,Doug,Folsom,4.7,26
Physics,Andrew,Cleland,4.4,26
Physics,Kai,Kristiansen,3.1,25
Physics,Harry,Nelson,4.2,24
Physics,Crystal,Martin,2.8,24
Physics,Douglas,Eardley,4.3,22
Physics,Mark,Sherwin,2.4,22
Physics,Carl,Gwinn,3.0,20
Physics,David,Cannell,4.2,19
Physics,Anthony,Zee,2.5,19
Physics,Tommaso,Treu,3.8,18
Physics,Alex,George,3.1,18
Physics,Elijah,Quetin,4.7,18
Physics,Benjamin,Monreal,3.1,17
Physics,Edouard,Giessinger,3.9,16
Physics,Cenke,XU,3.4,14
Physics,Angela,Karmis,4.0,13
Physics,David,Caratelli,4.8,12
Physics,Steve,Giddings,3.5,12
Physics,Anatoliy,Dovbyna,4.3,11
Physics,Joseph,Hennawi,2.4,10
Physics,Hugh,O'Neil,4.2,10
Physics,Brian,Youngblood,4.1,7
Physics,Andy,Howell,4.6,6
Physics,Andrew,Jayich,1.5,6
Physics,Hugh,Lippincott,3.7,6
Physics,Jim,Allen,2.8,5
Physics,Katie,Byl,3.4,5
Physics,Xiao,Luo,3.6,5
Physics,Jean,Dill,1.0,4
Physics,Peter,Chung,4.9,4
Physics,Joshua,Wiener,1.8,4
Physics,Jeremy,Badger,1.3,3
Physics,Paul,Hansma,4.3,3
Physics,John,Martinis,4.8,3
Physics,Attilio,Santocchia,1.7,3
Physics,Sagar,Vijay,2.5,2
Physics,Gary,Horowitz,4.5,2
Physics,Kevin,Chiou,4.3,2
Physics,Benjamin,Mazin,2.8,2
Physics,Dustin,McIntosh,3.0,2
Physics,David,Berenstein,3.5,2
Physics,Adolfo,Holguin,4.0,1
Physics,Ari,Kaplan,1.0,1
Physics,Tim,Brown,1.0,1
Physics,Tejaswi,Nerella,5.0,1
Physics,Peng,Oh,5.0,1
Physics,Matt,Block,0.0,0
Physics,Melih,Solmaz,0.0,0
Physics,Gregory,Dobler,0.0,0
Physics,Sam,Guruswamy,0.0,0
Physics,Keith,Fratus,0.0,0
Physics,Takako,Hirokawa,0.0,0
Physics,Beth,Gwinn,0.0,0
Physics,Matthew,Fischer,0.0,0
Physics,Kelly,Pawlak,0.0,0
Physics,Xi,Dong,0.0,0
Philosophy,Kevin,Falvey,2.7,70
Philosophy,Thomas,Barrett,4.9,60
Philosophy,Thomas,Holden,4.5,46
Philosophy,Voula,Tsouna,3.8,45
Philosophy,Teresa,Robertson,3.3,33
Philosophy,David,Mokriski,4.0,25
Philosophy,Sonny,Elizondo,4.7,15
Philosophy,Adina,Roskies,1.3,9
Philosophy,Aaron,Zimmerman,4.0,119
Philosophy,Michael,Rescorla,3.5,59
Philosophy,Daniel,Korman,4.3,47
Philosophy,Matthew,Hanser,4.0,36
Philosophy,Nathan,Salmon,3.1,32
Philosophy,Burleigh,Wilkins,2.9,32
Philosophy,Stephen,Zylstra,4.1,30
Philosophy,Anthony,Anderson,2.6,28
Philosophy,Quentin,Gee,4.3,24
Philosophy,Rick,Stoody,4.8,22
Philosophy,Chris,McMahon,3.9,22
Philosophy,Chris,Tennberg,4.3,19
Philosophy,Tom,Costigan,4.3,18
Philosophy,Alex,LeBrun,4.4,18
Philosophy,Zachary,Rentz,5.0,17
Philosophy,Daniel,Story,3.6,17
Philosophy,Dan,Dolson,3.8,16
Philosophy,Jeff,Bagwell,3.4,16
Philosophy,Jesse,Steinberg,4.7,15
Philosophy,Tim,Lewis,2.9,14
Philosophy,John,Chandler,4.0,13
Philosophy,Christopher,Cloos,3.8,12
Philosophy,Jonathan,Winterbottom,4.7,11
Philosophy,Sam,Zahn,4.6,11
Philosophy,Steven,Canet,4.4,10
Philosophy,Timothy,Linehan,4.9,10
Philosophy,Austin,Somers,4.4,9
Philosophy,Steve,Huizenga,4.4,9
Philosophy,Tim,Butzer,4.4,9
Philosophy,Josh,May,4.1,8
Philosophy,Kyle,Dickey,3.4,8
Philosophy,Alex,Bundy,2.9,8
Philosophy,Steven,Humphrey,3.8,8
Philosophy,Albert,Shin,4.2,8
Philosophy,Morgan,Davies,5.0,7
Philosophy,Jonathon,Way,4.6,7
Philosophy,Ian,Nance,3.7,6
Philosophy,David,King,2.7,6
Philosophy,Jenna,Schaal-OConnor,4.0,6
Philosophy,Luke,Manning,3.3,6
Philosophy,Keith,Dyck,5.0,6
Philosophy,Jon,Altschul,4.3,6
Philosophy,Jonathan,Caravello,4.0,5
Philosophy,Eric,Yang,5.0,5
Philosophy,Damien,Barnes,4.4,5
Philosophy,Amir,Saemi,4.5,5
Philosophy,Robert,McIntyre,4.1,5
Philosophy,Corey,McGrath,4.8,5
Philosophy,Jon,Charry,4.8,4
Philosophy,Patricio,Fernandez,3.3,4
Philosophy,Phil,Atkins,4.4,4
Philosophy,Jason,Hanschmann,4.5,4
Philosophy,Joseph,Lee,2.9,4
Philosophy,Ben,Wolfson,1.8,4
Philosophy,Jonathan,LaSalle,4.2,3
Philosophy,David,Spewak,3.7,3
Philosophy,Charles,Perkins,4.3,3
Philosophy,Carmen,Zinn,4.0,3
Philosophy,Matt,Griffin,4.0,3
Philosophy,John,Caravello,4.2,3
Philosophy,Michael,Augustin,3.0,2
Philosophy,Sherri,Conklin,5.0,2
Philosophy,Amanda,Greene,5.0,2
Philosophy,Keith,Hess,5.0,2
Philosophy,Dylan,Abney,4.5,2
Philosophy,Colin,Allen,4.0,2
Philosophy,Justin,Clark,5.0,2
Philosophy,Wally,Siewert,5.0,1
Philosophy,Sarah,Silverman,5.0,1
Philosophy,Dillon,SCHULTZ,2.0,1
Philosophy,Thomas,Curtin,5.0,1
Philosophy,Carmen,McDonald,4.0,1
Philosophy,Siewert,Wally,4.5,1
Philosophy,Jenessa,Strickland,3.5,1
Philosophy,Paul,So,4.0,1
Philosophy,Jen,Liderth,2.0,1
Philosophy,Curtis,Anderson,4.5,1
Philosophy,Sean,Pierce,0.0,0
Philosophy,Allen,Collin,0.0,0
Philosophy,Christopher,McMahon,0.0,0
Philosophy,Hui,YI,0.0,0
Computer Science,Yekaterina,Kharitonova,2.5,168
Computer Science,Ziad,Matni,4.0,113
Computer Science,Phill,Conrad,4.5,73
Computer Science,Maryam,Majedi,2.0,68
Computer Science,Richert,Wang,4.5,61
Computer Science,Yu,Feng,2.6,40
Computer Science,Divyakant,Agrawal,2.9,38
Computer Science,Amr,Abbadi,4.3,34
Computer Science,Subhash,Suri,4.6,27
Computer Science,Rich,Wolski,4.2,20
Computer Science,Daniel,Lokshtanov,3.8,19
Computer Science,Chandra,Krintz,4.0,18
Computer Science,Peter,Boyland,1.8,17
Computer Science,Ben,Hardekopf,4.7,12
Computer Science,Xifeng,Yan,3.6,12
Computer Science,Tobias,Hollerer,4.6,11
Computer Science,Tevfik,Bultan,3.4,9
Computer Science,Chris,Kruegel,4.7,7
Computer Science,Nabeel,Nasir,5.0,7
Computer Science,Giovanni,Vigna,3.6,6
Computer Science,Shiyu,Chang,4.7,3
Computer Science,Mike,Costanzo,3.7,79
Computer Science,Kevin,Burk,3.0,72
Computer Science,Diba,Mirza,4.7,66
Computer Science,Yuan-Fang,Wang,1.8,54
Computer Science,Diana,Franklin,3.0,46
Computer Science,Wim,Dam,2.7,44
Computer Science,Omer,Egecioglu,2.5,40
Computer Science,Matthew,Buoni,4.5,38
Computer Science,Jianwen,Su,2.0,30
Computer Science,Ambuj,Singh,2.4,27
Computer Science,Cetin,Koc,4.3,26
Computer Science,Teofilo,Gonzalez,2.2,25
Computer Science,Jonathan,Balkind,3.4,25
Computer Science,Sharon,Solis,3.0,23
Computer Science,Timothy,Sherwood,4.8,21
Computer Science,Huijia,Lin,2.2,21
Computer Science,Heather,Zheng,2.9,21
Computer Science,Zeyu,Deng,1.3,19
Computer Science,Ben,Zhao,3.8,18
Computer Science,Tao,Yang,3.0,17
Computer Science,Yu-Xiang,Wang,2.5,15
Computer Science,Peter,Cappello,2.4,13
Computer Science,Matthew,Turk,3.6,13
Computer Science,Kevin,Almeroth,3.5,13
Computer Science,Lingqi,Yan,2.8,12
Computer Science,Jedrzej,Kozerawski,3.7,12
Computer Science,Prabhanjan,Ananth,3.6,12
Computer Science,Arpit,Gupta,2.4,11
Computer Science,Elizabeth,Belding,3.8,10
Computer Science,Oscar,Ibarra,2.6,9
Computer Science,Misha,Sra,3.0,9
Computer Science,John,Gilbert,3.9,7
Computer Science,Stefano,Tessaro,5.0,7
Computer Science,Bryce,Boe,4.3,6
Computer Science,Trinabh,Gupta,1.8,6
Computer Science,Vaishali,Surianarayanan,1.6,5
Computer Science,Niklas,Griessbaum,4.8,5
Computer Science,Zach,Sisco,4.4,5
Computer Science,Avani,Tanna,3.4,5
Computer Science,Zoe,Wood,4.0,4
Computer Science,Andrew,Duncan,4.8,4
Computer Science,Yufei,Ding,1.8,4
Computer Science,Shumo,Chu,2.0,4
Computer Science,Shlomi,Steinberg,1.3,3
Computer Science,Janet,Kayfetz,2.3,3
Computer Science,Fred,Chong,2.7,3
Computer Science,Murphy,Niu,2.5,2
Computer Science,Theodore,Kim,3.8,2
Computer Science,William,Wang,5.0,2
Computer Science,Scott,Chow,5.0,1
Computer Science,Omer,Acerol,5.0,1
Computer Science,Sammy,Hajhamid,5.0,1
Computer Science,Anshuman,Dash,5.0,1
Computer Science,Kyle,Dewey,4.0,1
Computer Science,Brian,Drawert,4.5,1
Computer Science,Sanjay,Chandrasekaran,5.0,1
Computer Science,Aaron,Dodson,5.0,1
Computer Science,Harshitha,Murthy,5.0,1
Computer Science,Lawton,Nichols,5.0,1
Computer Science,Sattya,Manna,0.0,0
Computer Science,Aditya,Mohan,0.0,0
Computer Science,Gupta,Trinabh,0.0,0
Computer Science,Mehmet,Emre,0.0,0
Geography,Stuart,Sweeney,3.2,54
Geography,Timothy,Devries,4.6,34
Geography,Dar,Roberts,4.5,25
Geography,Hugo,Loaiciga,2.7,20
Geography,Joe,McFadden,4.4,15
Geography,Jennifer,King,4.8,14
Geography,Anna,Trugman,3.9,14
Geography,Kostas,Goulias,4.3,13
Geography,Ian,Walker,3.4,11
Geography,Somayeh,Dodge,3.8,11
Geography,David,Lopez-Carr,2.6,11
Geography,Qinghua,Ding,4.3,9
Geography,Charles,Jones,3.3,8
Geography,Trisalyn,Nelson,3.4,8
Geography,Leila,Carvalho,2.8,6
Geography,Nick,Nidzieko,4.8,4
Geography,Dan,Montello,3.0,158
Geography,Edward,Keller,3.3,63
Geography,Tommy,Dickey,4.5,50
Geography,Keith,Clarke,3.5,33
Geography,Catherine,Gautier,2.8,23
Geography,John,Cottle,4.3,22
Geography,Helen,Couclelis,2.5,20
Geography,Chris,Still,3.6,16
Geography,Liz,Ackert,4.7,15
Geography,Tessa,Montini,2.5,14
Geography,Libe,Washburn,4.3,14
Geography,Joel,Michaelsen,2.5,14
Geography,Brett,Hartman,2.7,14
Geography,David,Carr,4.4,13
Geography,Vena,Chu,5.0,13
Geography,Nicoletta,Browne,3.7,12
Geography,Susan,Cassels,3.5,11
Geography,Terry,Smith,4.2,11
Geography,Damilola,Eyelade,4.8,10
Geography,Mike,Goodchild,4.5,10
Geography,Werner,Kuhn,1.4,10
Geography,Elizabeth,Chrastil,2.6,10
Geography,Ted,Eckmann,4.3,9
Geography,Krzysztof,Janowicz,4.1,9
Geography,Jose,Saleta,2.9,7
Geography,Denise,Knapp,3.3,6
Geography,Daniel,Ervin,3.6,6
Geography,Richard,Church,3.2,6
Geography,Sarah,Harris,4.2,6
Geography,Tim,Niblett,2.8,6
Geography,Karly,Miller,2.2,6
Geography,Lumari,Pardo-Rodriguez,4.2,5
Geography,Cascade,Tuholske,3.8,5
Geography,Song,Gao,4.8,5
Geography,Annemarie,Schneider,3.8,5
Geography,Brandi,Gamelin,4.4,5
Geography,Crystal,Bae,4.4,5
Geography,Thomas,Pingel,5.0,4
Geography,Daniel,Montello,1.5,4
Geography,Kirk,Goldsberry,4.8,3
Geography,Vamsi,Ganti,3.3,3
Geography,Hallie,Eakin,4.7,3
Geography,Ryan,Perroy,2.7,3
Geography,Danqing,Xiao,4.3,2
Geography,Dylan,Catlett,3.5,2
Geography,Robert,Thacker,4.5,2
Geography,Daniel,Philips,3.5,2
Geography,Kevin,Mwenda,3.3,2
Geography,Leila,Carvalho,3.5,1
Geography,Laura,Reynolds,5.0,1
Geography,Marcela,Suarez,4.0,1
Geography,Yingjie,Hu,5.0,1
Geography,Jose,Saletas,3.0,1
Geography,Shishi,Liu,4.0,1
Geography,Ryan,Kelley,5.0,1
Geography,Jessica,Marter-Kenyon,5.0,1
Geography,Evgeny,Noi,3.0,1
Geography,Chris,Kibler,5.0,1
Geography,Alan,Murray,5.0,1
Geography,Geordie,Armstrong,0.0,0
Geography,Yang,Lin,0.0,0
Geography,Melanie,Fewings,0.0,0
Geography,Stacy,Hespanha,0.0,0
Geography,Frank,Davenport,4.5,0
Geography,Rui,Zhu,0.0,0
Geography,Sara,Lafia,0.0,0
Communication,Dolly,Mullin,4.1,351
Communication,Andrew,Flanagin,3.6,138
Communication,Charles,Mullin,2.5,106
Communication,Miriam,Metzger,3.5,66
Communication,Laura,Jansma,3.8,60
Communication,Walid,Afifi,3.6,59
Communication,Andy,Merolla,4.9,58
Communication,James,Potter,2.2,57
Communication,Scott,Reid,3.6,57
Communication,Robin,Nabi,3.6,56
Communication,Dan,Lane,4.7,54
Communication,Rene,Weber,3.3,52
Communication,Tammy,Afifi,4.5,35
Communication,Karen,Myers,4.3,33
Communication,Amy,Gonzales,2.6,32
Communication,Cynthia,Stohl,3.9,31
Communication,Ronald,Rice,4.5,28
Communication,Michael,Stohl,2.6,28
Communication,Norah,Dunbar,3.9,25
Communication,Renee,Houston,3.0,24
Communication,Kristy,Hamilton,4.2,23
Communication,Howard,Giles,4.5,21
Communication,Desiree,Aldeis,4.7,21
Communication,David,Seibold,3.6,19
Communication,Nikki,Truscelli,4.7,18
Communication,Joe,Walther,4.1,17
Communication,Muniba,Saleem,4.4,17
Communication,Melissa,Curtin,3.2,15
Communication,Debra,Lieberman,4.3,15
Communication,Abdullah,Salehuddin,4.7,14
Communication,Dana,Mastro,4.8,12
Communication,Jennifer,Kam,4.3,12
Communication,Jennifer,Gibbs,4.4,11
Communication,Christina,Kistler,4.7,10
Communication,Young,Kim,4.0,9
Communication,Katherine,Elder,5.0,9
Communication,Linda,Putnam,3.9,7
Communication,Ethan,Hartsell,4.5,6
Communication,Jesse,King,5.0,5
Communication,Nicole,Zamanzadeh,2.4,5
Communication,Nan,Wilkenfeld,5.0,5
Communication,Justice,Quick,4.2,5
Communication,Courtney,Davis,3.1,5
Communication,Chengyu,Fang,2.5,4
Communication,Matt,Giles,4.0,4
Communication,Kanu,Pandey,4.3,4
Communication,Avi,McClelland-Cohen,4.0,4
Communication,Quinten,Bernhold,4.8,4
Communication,Alex,Aune,3.7,3
Communication,Deborah,Torres,2.0,2
Communication,Samantha,Coveleski,3.0,2
Communication,Ryan,Medders,4.0,2
Communication,MOLINA,ROGERS,3.5,2
Communication,Chantel,Haughton,3.0,2
Communication,Kim,Stoltzfus,5.0,1
Communication,Annie,Casillas,5.0,1
Communication,Benjamin,Smith,4.0,1
Communication,Kevin,Do,5.0,1
Communication,America,Edwards,1.0,1
Communication,Cynthia,McLeod,5.0,1
Communication,Susana,Peinado,5.0,1
Communication,Gwen,Petro,5.0,1
Communication,Diane,Morovati,5.0,1
Communication,Rebekah,Pure,5.0,1
Communication,Marko,Dragojevic,4.5,1
Communication,Lupita,Madrigal,5.0,1
Communication,Theresa,Santos,4.0,1
Communication,Alexis,Arias,5.0,1
Communication,Afsoon,Hansia,0.0,0
Communication,Sungbin,You,0.0,0
Communication,Mohemmad,Hansia,0.0,0
Communication,Rena,Rudy,0.0,0
Communication,Beverly,Bondad-Brown,0.0,0
Communication,Andrea,Joseph,0.0,0
Communication,Charles,Choi,0.0,0
Communication,Callie,Parrish,0.0,0
Communication,Jane,McClain,0.0,0
Communication,Yibei,Chen,0.0,0
Communication,Kyungin,Kim,0.0,0
Communication,Greg,Siegel,0.0,0
Political Science,Kathleen,Bruhn,3.4,95
Political Science,Brent,Strathman,3.3,95
Political Science,Bruce,Bimber,4.0,75
Political Science,Andrew,Norris,3.3,71
Political Science,Neil,Narang,4.8,51
Political Science,Pei-Te,Lien,2.3,42
Political Science,Clayton,Nall,3.0,36
Political Science,Julia,Morse,3.8,27
Political Science,Matto,Mildenberger,4.0,23
Political Science,Heather,Stoll,3.5,20
Political Science,Aaron,Belkin,4.2,89
Political Science,Bridget,Coggins,2.4,86
Political Science,Eric,Smith,4.0,68
Political Science,Paige,Digeser,3.8,68
Political Science,Marguerite,Nash,3.2,53
Political Science,Lorelei,Moosbrugger,4.4,45
Political Science,Chase,Morgan-Hobbs,4.4,44
Political Science,Benjamin,Cohen,4.4,42
Political Science,Corinna,Reyes,3.8,41
Political Science,Laurie,Freeman,2.4,37
Political Science,John,Woolley,2.8,36
Political Science,Thomas,Hughes,4.7,34
Political Science,Gregg,Santori,2.7,32
Political Science,Satyajit,Singh,4.0,29
Political Science,Cynthia,Kaplan,2.6,25
Political Science,Ted,Anagnoson,4.3,22
Political Science,Christopher,Parker,2.0,22
Political Science,Christopher,Sprecher,1.8,19
Political Science,Garrett,Glasgow,4.6,18
Political Science,Robert,Hinckley,4.2,17
Political Science,Paasha,Mahdavi,4.5,17
Political Science,Steve,Weatherford,2.9,15
Political Science,Amit,Ahuja,4.3,15
Political Science,Nicholas,Dungey,5.0,14
Political Science,Pavel,Oleinikov,3.0,13
Political Science,Leah,Stokes,4.5,13
Political Science,Jessica,Feezell,4.7,12
Political Science,Caleb,Miller,4.9,12
Political Science,Lorraine,McDonnell,4.5,12
Political Science,Joshua,Meyer-Gutbrod,2.8,12
Political Science,Dean,Chen,4.6,11
Political Science,Narayani,Lasala-Blanco,3.1,10
Political Science,Daniel,Masterson,3.0,9
Political Science,Manoutchehr,Eskandari-qajar,3.0,9
Political Science,Geoff,Allen,3.7,9
Political Science,E,Stein,2.8,8
Political Science,Tae-Yeoun,Keum,4.4,7
Political Science,Henry,Kim,2.4,7
Political Science,Steve,Wiener,2.9,7
Political Science,Tabitha,Benney,3.5,7
Political Science,C,McKoy,3.6,7
Political Science,Solomon,Major,2.7,6
Political Science,Scott,Englund,3.8,6
Political Science,Robbie,Totten,4.6,5
Political Science,Tristin,Beckman,4.6,5
Political Science,Gayle,Binion,4.1,4
